"","1","2","3","4","5","6","7","8","9","10","11","12"
"DRbias",0.0121275768615786,0.0126140795292764,0.0125942120152097,0.0124519564887672,0.0127314449149215,0.0123308057486569,0.0126450834088837,0.0125515650851263,0.0128158324071399,0.0127694338268173,0.0127857989268646,0.012626616251435
"DRrmse",1.37265078481041,1.34778358035914,1.32270445101211,1.301544378903,1.27939786204787,1.26028691717584,1.24482432313475,1.22998189752299,1.21704106738354,1.20624119071934,1.19662787852463,1.18959542417864
"ICDRbias",0.0107048893044586,0.0102401895362632,0.0106511443376363,0.010638546777544,0.0108898599002505,0.0105843308195977,0.0108956934883214,0.010673601553418,0.0109427173442667,0.0108584099747329,0.0108206392519973,0.010880476787603
"ICDRrmse",1.3727173386475,1.34723660671766,1.32367966729096,1.30039129925723,1.27970971685691,1.26069982294773,1.2440809036564,1.2302818549168,1.21713891132093,1.20690633045263,1.19750613024422,1.19074271815512
