"","1","2","3","4","5","6","7","8","9","10","11","12"
"DRbias",0.0068343408848324,0.0068180433166735,0.00686586159212334,0.00696639208021974,0.00692498702294524,0.0069982860260905,0.00701136529130568,0.00711864882325961,0.00701338483562773,0.0070687989020348,0.00706188831349617,0.00699867210987663
"DRrmse",1.37099708726295,1.34503600442409,1.3205039312492,1.29779329319327,1.27641963709123,1.25559385244901,1.23851233643087,1.22297794958102,1.20868774833815,1.1980046877286,1.18814292138,1.17902590096998
"ICDRbias",0.0063073958104515,0.00632159833454647,0.006328449488638,0.00648662046921976,0.00639915827142442,0.00645681284301252,0.00660007138896479,0.00640162853017485,0.00652624361580516,0.00666402809292151,0.00636110946865702,0.00655503879904804
"ICDRrmse",1.37147439410942,1.3450966451091,1.32114281089818,1.29742757991317,1.27491379508917,1.25679182433716,1.23865073930023,1.22313331182982,1.2092513795559,1.19734728156218,1.18791162811886,1.17896859585724
